,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
16,Bangladesh,Rohingya refugee crisis,BGD002,Stable,-,3.3,3.3,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.1,3.1,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.3,3.2,3.2,3.3,3.3
17,,,BGD004,-,-,-,-,-,-,-,-,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.1,3.3,3.3,3.3,3.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,,,BGD006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.5,2.5,2.5,2.5,2.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-
19,,,BGD007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.1,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-
20,,,BHS002,-,-,-,-,-,-,-,-,-,-,1.7,1.7,1.7,1.7,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,,,BIH002,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,Brazil,Venezuela displacement in Brazil,BRA002,Decreasing,-,1.7,1.7,2.2,2.4,2.4,2.4,2.4,2.4,2.4,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.6,2.6,2.6,2.5,2.5
23,CAR,Complex crisis in CAR,CAF001,Stable,-,4,4,4,4,4,4,4,4,4,3.9,3.9,3.9,3.9,4,4,4,4,4,4,4,4,4,4,4,4,4.1,4.1,4.1,4.2,4.3,4.3,4.3,4.3,4.3,4.3
24,,,CAF002,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3,2.3,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,,,CHN002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.9,2.9,2.9,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,,,CHN003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.5,-,-,-,-
27,Cameroon,Multiple crises in Cameroon,CMR001,Increasing,-,4,4,4.1,4.1,4,4.1,3.9,4,4,4,4,4,4,3.6,3.6,3.5,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7,4.1,4.1,4.2,4.2,4.2,4.3,4.3,4.3
28,Cameroon,Boko Haram in Cameroon,CMR002,Increasing,-,3.6,3.6,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,3.6,3.1,3.1,3.1,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.3,3.4,3.4,3.4,3.7,3.7,3.7
29,Cameroon,Anglophone Crisis in Cameroon,CMR003,Increasing,-,3.2,3.2,3.5,3.5,3.5,3.5,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.1,3.1,3.1,3.1,3.1,3.3,3.3,3.3,3.4,3.4,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5
30,Cameroon,CAR refugees in Cameroon,CMR004,Stable,-,3.3,3.3,3.1,3.1,3.1,3.1,2.7,2.8,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.6,2.6,2.6,2.5,2.5,2.6,2.6,2.8,2.8,2.8,2.8,2.8,2.8,3,3,3,3,3,3
31,DRC,Complex crisis in DRC,COD001,Stable,-,4.4,4.4,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6
32,,,COD002,-,-,-,-,-,-,-,-,-,-,-,-,2.7,2.7,2.5,2.7,2.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,,,COD003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.6,2.6,2.6,2.6,2.6,2.6,2.6,-,-,-,-,-,-,-,-,-,-,-
34,Congo,Complex crisis in Congo,COG001,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.2,3.2,3.2,3.2,3.2,3.3,3.4,3.4,3.4,3.4,3.4,3.4
35,,,COG002,-,-,2.5,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,1.7,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.6,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,,,COG004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2,2.2,2.2,2.2,-,-,-,-,-,-,-,-,-,-
37,Colombia,Complex crisis in Colombia,COL001,Increasing,-,3.9,3.9,4,4,4,4,4,4,4.1,4.1,4.1,4.1,3.8,3.8,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.1,3.9,3.9,3.9,3.9,3.9,3.7,3.7,3.8,3.8,4.1,4.2,4.2,4.2
38,Colombia,Venezuela displacement in Colombia,COL002,Increasing,-,2.8,2.8,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.6,3.6,3.6,3.6
39,,,COL003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.2,2,2.1,2.1,2.1,2.1,-,-,-,-,-,-,-,-
40,,,COM002,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,Costa Rica,Nicaraguan refugees in Costa Rica,CRI002,Decreasing,-,-,-,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.3,1.2,1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1
42,Djibouti,Multiple crises in Djibouti,DJI001,Increasing,-,2.6,2.9,2.9,-,-,-,-,-,-,-,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3,3,3,2.7,2.7,2.7,2.7,2.7,2.6,2.6,2.8,2.8,2.8,2.8
43,Djibouti,Mixed migration in Djibouti,DJI002,Stable,-,1.4,1.4,1.7,1.7,1.7,1.7,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.5,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
44,Djibouti,Drought in Djibouti,DJI003,Increasing,-,2.6,2.8,2.8,2.9,2.8,2.8,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.9,2.9,3.1,3.1,3.1,2.8,2.8,2.8,2.8,2.8,2.5,2.5,2.7,2.7,2.7,2.7
45,,,DJI004,-,-,-,-,-,-,-,-,-,-,-,-,2.3,2.3,2.3,2.3,2.3,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,Algeria,Mixed migration flows in Algeria,DZA002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x
47,Algeria,Sahrawi refugees in Algeria,DZA003,Increasing,-,2.2,2.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.3,2.3,2.3,2.4,2.4,2.4
48,Algeria,Multiple crises in Algeria,DZA004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x
49,Ecuador,Venezuela displacement in Ecuador,ECU002,Stable,-,1.7,1.7,2.3,2.3,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.4,2.4,2.4,2.4,2.4,2.4
50,Egypt,Syrian Refugee Crisis in Egypt,EGY002,Stable,-,1,1,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.4,2.4,3.1,3.1,2.9,2.4,2.4,2.4,2.5,2.5,2.5,2.5,2.5,2.5
51,Eritrea,Complex crisis in Eritrea,ERI001,Stable,-,3.4,3.4,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.8,3.8,3.8
52,Spain,Mixed migration flows in spain,ESP002,Stable,-,1.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5,1.5,1.5,1.5,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8
53,Ethiopia,Complex crisis in Ethiopia,ETH001,Stable,-,-,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,4,4,4,4,4,4,4,4.1,4.1,4.1,4.1,4.5,4.5,4.5,4.6,4.8,4.8,4.8,4.8,4.8,4.8
54,Ethiopia,Flood Crisis in Ethiopia,ETH002,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.4,2.4,2.4,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.4,2.6,2.6,2.8,2.7,2.7,2.7
55,Ethiopia,International Displacement,ETH003,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,3,3,3,3,3.2,3.2,3.2,3.2,3.2,3.2
56,Ethiopia,Northern Ethiopia Conflict,ETH004,Decreasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.2,3.7,3.7,3.7,3.7,3.7,4.4,4.6,4.6,4.6,4.6,4.5,4.5
57,,,FJI002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.4,1.4,-,-,-,-,-,-,-,-
58,Greece,Mixed migration flows in Greece,GRC002,Stable,-,1,1,1.7,1.5,1.5,1.8,1.8,1.8,1.9,1.9,1.9,1.9,1.9,2,1.9,2,2.1,2.2,1.9,1.9,1.9,1.8,1.8,1.8,1.6,1.6,1.5,1.5,1.6,1.7,1.7,1.7,1.7,1.7,1.6
59,Guatemala,Complex crisis in Guatemala,GTM001,Increasing,-,3.4,3.4,4,3.7,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.3,3.3,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.6,3.6
60,,,GTM003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7,3.1,3.1,3.1,3.1,3.1,3.1,3.2,3.2,-,-,-,-
61,Honduras,Complex crisis in Honduras,HND001,Increasing,-,2.3,2.3,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,3.2,3.2,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.8,3.8
62,,,HND002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,-,-,-
63,Haiti,Complex crisis in Haiti,HTI001,Increasing,3.4,2.9,2.9,3.2,3.2,3.3,3.3,3.3,3.3,3.3,3.4,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5,3.5,3.8,3.8,3.8,3.8,3.9,4.1,4.1,4.1,4.1,4.1
64,Haiti,Nippes Earthquake ,HTI002,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.1,3.1,3.1,3.1,3.1
65,,,IDN001,-,-,2.3,2.3,2.8,2.8,2.8,2.1,2.1,2.1,2.1,2.1,2.1,1.9,1.9,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,Indonesia,Papua Conflict,IDN002,-,-,-,-,-,-,-,2.2,2.2,2.2,2.2,2.2,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.2
67,,,IDN003,-,-,-,-,-,-,-,1.2,1.2,1.2,1.4,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,,,IDN005,-,-,-,-,-,-,-,-,-,-,-,-,-,1.4,1.4,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,,,IDN006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.1,2.1,2.1,-,-,-,-,-,-,-,-
70,,,IDN007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,2.1,2.1,2.1,-,-,-,-,-,-,-,-
71,,,IND001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,3,2.9,3,2.7,2.8,2.8,-,-,-,-,-,-,-,-,-,-,-,-
72,India,Conflict in Jammu and Kashmir,IND002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x
73,,,IND003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.5,2.5,2.5,2.5,2.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-
74,,,IND004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,,,IND005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.7,2.6,2.6,-,-,-,-,-,-,-,-,-,-,-,-,-
76,,,IRN002,-,-,-,-,3.2,3.1,3.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,,,IRN003,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,Iran,Afghan Refugees in Iran,IRN004,Increasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.4,3.4,3.4,3.5,3.5,3.5,3.5,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.3,3.4,3.4,3.4,3.5,3.5,3.5
79,Iraq,Multiple crises in Iraq,IRQ001,Stable,-,4.3,4.3,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4.2,4.2,4.2,3.9,3.9,4,4,4,4,4,4,4,3.9,3.9,4.2,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3
80,Iraq,Conflict  in Iraq,IRQ002,Decreasing,-,4.4,4.3,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.1,4.1,4.1,4,4,4,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.4,4.4,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.3
81,Iraq,Syrian and Palestinian refugees in iraq,IRQ003,Stable,-,2.5,2.4,3.2,3.1,3.2,3.2,3.2,3.2,3.2,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,3,3,3,3,3,3
82,Italy,Mixed migration flows in Italy,ITA002,Stable,-,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.9,1.9,1.9,1.9,1.9,1.9,1.9
83,,,JOR001,-,-,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,Jordan,Syrian refugees in Jordan,JOR002,Decreasing,-,1.6,1.6,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,2.5,2.5,2.5,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.7,3.1,3.1,3.1,3.1,3.1,2.9,2.9,2.9,2.9,2.9,2.9,2.7
85,,,JOR003,-,-,1.6,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,Kenya,Multiple crisis in Kenya ,KEN001,Increasing,-,-,-,-,-,3.1,3.1,3.1,3.4,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.4,3.5,3.1,3.1,3.1,3.1,3,3,3,-,-,-,-,-,-,-,3.2,3.3,3.3,3.3
87,Kenya,Refugee situation in Kenya,KEN002,Decreasing,-,2,2,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,3,3,2.7,2.8,2.8,2.8
88,Kenya,Drought in Kenya,KEN003,Increasing,-,-,-,-,-,3,3.1,3.1,3.3,3.3,3.2,3.2,3.2,3.2,3.2,3.2,3.4,3.4,3,3,2.9,2.9,3,2.9,2.9,-,-,-,-,-,-,-,3,3,3.1,3.1
89,,,KEN004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,,,KEN005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7,1.7,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,-,-,-,-,-,-,-,-,-,-,-
91,,,LAO002,-,-,-,-,-,-,-,-,-,-,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,,,LBN001,-,-,2.4,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,Lebanon,Syrian refugees in Lebanon,LBN002,Decreasing,-,2.4,2.4,2.9,2.8,2.8,2.8,2.8,2.8,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.2,3.1,3.2,3.2,3.2,3.2,3.2,3.4,3.4,3.5,3.5,3.5,3.5,3.6,3.4,3.4,3.4,3.4,3.4
94,,,LBN003,-,-,1.4,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
95,Lebanon,Socioeconomic crisis in Lebanon,LBN004,Stable,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.3,3.3,3.3,3.3,3.4,3.5,3.5,3.5,3.5,3.5,3.6,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,3.6
96,,,LBN005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.2,3.2,3.1,3.2,3.2,3.2,-,-,-,-,-,-,-,-,-,-,-
97,Libya,Complex crisis in Libya,LBY001,Stable,-,3.9,3.7,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,4.2,4.2,4.2,4.2,4.2,4.1,4.1,4.2,4.2,4.2,4.2,4,4,4,3.8,3.9,3.9,3.9,3.9,3.9,3.9
98,Libya,Mixed migration flows in Libya,LBY002,Increasing,-,2.6,2.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.6,3.1,3.1,3.1,3,3,3,3,3,3,3,3,2.6,2.6,2.6,2.5,2.7,3.1,3.1,3.1,3.1,3.1
99,Lesotho,Drought in Lesotho,LSO002,Decreasing,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.2,2.2,2.2,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2.2,2.2
100,Morocco,Mixed migration flows in Morocco,MAR002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x
101,,,MDG001,-,-,2.8,2.8,2.9,2.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,Madagascar,Drought in Madagascar,MDG002,Stable,-,3,3,2.9,2.9,2.9,2.8,2.8,2.6,2.4,2.4,2.4,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,3,3,3,3,3.1,3.1,2.8,2.8,2.8,2.8,2.9,2.8
103,,,MDG003,-,-,1.7,1.8,2.3,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
